date,value
2025-01-01,0.16079459259969653
2025-02-01,0.2648954012709045
2025-03-01,0.27147785990063156
2025-04-01,0.27692683627112785
2025-05-01,0.28161902114133
2025-06-01,0.2856600229721589
2025-07-01,0.2891402144952816
2025-08-01,0.2921374249789254
2025-09-01,0.29471868254007144
2025-10-01,0.2969417131324619
2025-11-01,0.29885623150098534
2025-12-01,0.3005050529773789
